state_name,state_name_slug,state_code,state_code_slug,district,title,party,name,name_slug,first_name,middle_name,last_name,name_suffix,goes_by,gender,ethnicity,religion,date_of_birth,entered_office,term_end,website,contact_page,facebook_url,twitter_handle,twitter_url,photo_url
New York,new-york,NY,ny,20,representative,democrat,Paul Tonko,paul-tonko,Paul,D.,Tonko,,,male,white-american,roman-catholic,6/18/1949,1/6/2009,1/3/2023,https://tonko.house.gov,https://tonko.house.gov/contact,https://facebook.com/reppaultonko,RepPaulTonko,https://twitter.com/RepPaulTonko,https://cdn.civil.services/us-house/headshots/512x512/paul-tonko.jpg
California,california,CA,ca,31,representative,democrat,Pete Aguilar,pete-aguilar,Pete,,Aguilar,,,male,hispanic-american,roman-catholic,6/19/1979,1/6/2015,1/3/2023,https://aguilar.house.gov,https://aguilar.house.gov/contact/email,https://facebook.com/reppeteaguilar,RepPeteAguilar,https://twitter.com/housedemocrats,https://cdn.civil.services/us-house/headshots/512x512/pete-aguilar.jpg
Texas,texas,TX,tx,17,representative,republican,Pete Sessions,pete-sessions,Pete,A.,Sessions,,,male,white-american,united-methodist,3/22/1955,1/3/2021,1/3/2023,https://sessions.house.gov,https://sessions.house.gov/contact,https://facebook.com/petesessions,PeteSessions,https://twitter.com/PeteSessions,https://cdn.civil.services/us-house/headshots/512x512/pete-sessions.jpg
Oregon,oregon,OR,or,4,representative,democrat,Peter DeFazio,peter-defazio,Peter,,DeFazio,,,male,white-american,roman-catholic,5/27/1947,1/6/1987,1/3/2023,https://defazio.house.gov,https://defazio.house.gov/contact/email-peter,https://facebook.com/RepPeterDeFazio,RepPeterDeFazio,https://twitter.com/RepPeterDeFazio,https://cdn.civil.services/us-house/headshots/512x512/peter-defazio.jpg
Michigan,michigan,MI,mi,3,representative,republican,Peter Meijer,peter-meijer,Peter,James,Meijer,,,male,white-american,christian,1/10/1988,1/3/2021,1/3/2023,https://meijer.house.gov,https://meijer.house.gov/contact,https://facebook.com/RepPeterMeijer,RepMeijer,https://twitter.com/RepMeijer,https://cdn.civil.services/us-house/headshots/512x512/peter-meijer.jpg
Vermont,vermont,VT,vt,,representative,democrat,Peter Welch,peter-welch,Peter,,Welch,,,male,white-american,roman-catholic,5/2/1947,1/4/2007,1/3/2023,https://welch.house.gov,https://welch.house.gov/contact/email,https://facebook.com/PeterWelch,PeterWelch,https://twitter.com/PeterWelch,https://cdn.civil.services/us-house/headshots/512x512/peter-welch.jpg
Washington,washington,WA,wa,7,representative,democrat,Pramila Jayapal,pramila-jayapal,Pramila,,Jayapal,,,female,asian-american,hindu,9/21/1965,1/3/2017,1/3/2023,https://jayapal.house.gov,https://jayapal.house.gov/contact/email,https://facebook.com/pramila.jayapal,pramilajayapal,https://twitter.com/pramilajayapal,https://cdn.civil.services/us-house/headshots/512x512/pramila-jayapal.jpg
Illinois,illinois,IL,il,8,representative,democrat,Raja Krishnamoorthi,raja-krishnamoorthi,Raja,,Krishnamoorthi,,,male,asian-american,hindu,7/19/1973,1/3/2017,1/3/2023,https://krishnamoorthi.house.gov,https://krishnamoorthi.house.gov/contact/email,https://facebook.com/congressmanraja,congressmanraja,https://twitter.com/congressmanraja,https://cdn.civil.services/us-house/headshots/512x512/raja-krishnamoorthi.jpg
Louisiana,louisiana,LA,la,5,representative,republican,Ralph Abraham,ralph-abraham,Ralph,,Abraham,,,male,white-american,southern-baptist,9/16/1954,1/6/2015,1/3/2023,https://abraham.house.gov,https://abraham.house.gov/contact/email,https://facebook.com/CongressmanRalphAbraham,RepAbraham,https://twitter.com/RepAbraham,https://cdn.civil.services/us-house/headshots/512x512/ralph-abraham.jpg
South Carolina,south-carolina,SC,sc,5,representative,republican,Ralph Norman,ralph-norman,Ralph,Warren,Norman,Jr.,,male,white-american,presbyterian,6/20/1953,6/26/2017,1/3/2023,https://norman.house.gov,https://norman.house.gov/contact,https://facebook.com/RepRalphNorman,RepRalphNorman,https://twitter.com/RepRalphNorman,https://cdn.civil.services/us-house/headshots/512x512/ralph-norman.jpg
Iowa,iowa,IA,ia,4,representative,republican,Randy Feenstra,randy-feenstra,Randy,L.,Feenstra,,,male,white-american,protestant,1/14/1969,1/3/2021,1/3/2023,https://feenstra.house.gov,https://feenstra.house.gov/contact,https://facebook.com/RepFeenstra,RepFeenstra,https://twitter.com/RepFeenstra,https://cdn.civil.services/us-house/headshots/512x512/randy-feenstra.jpg
Texas,texas,TX,tx,14,representative,republican,Randy Weber,randy-weber,Randy,,Weber,,,male,white-american,baptist,7/2/1953,1/3/2013,1/3/2023,https://weber.house.gov,https://weber.house.gov/contact/email-me,https://facebook.com/TXRandy14,TXRandy14,https://twitter.com/TXRandy14,https://cdn.civil.services/us-house/headshots/512x512/randy-weber.jpg
Michigan,michigan,MI,mi,13,representative,democrat,Rashida Tlaib,rashida-tlaib,Rashida,,Tlaib,,,female,multi-racial-american,muslim,7/24/1976,1/3/2019,1/3/2023,https://tlaib.house.gov,https://tlaib.house.gov/contact,https://facebook.com/HouseDemocrats,RashidaTlaib,https://twitter.com/housedemocrats,https://cdn.civil.services/us-house/headshots/512x512/rashida-tlaib.jpg
Arizona,arizona,AZ,az,3,representative,democrat,Raul Grijalva,raul-grijalva,Raul,,Grijalva,,,male,hispanic-american,roman-catholic,2/19/1948,1/7/2003,1/3/2023,https://grijalva.house.gov,https://grijalva.house.gov/email-raul,https://facebook.com/GrijalvaForCongress,RepRaulGrijalva,https://twitter.com/RepRaulGrijalva,https://cdn.civil.services/us-house/headshots/512x512/raul-grijalva.jpg
California,california,CA,ca,36,representative,democrat,Raul Ruiz,raul-ruiz,Raul,,Ruiz,,,male,hispanic-american,seventh-day-adventist-church,8/25/1972,1/3/2013,1/3/2023,https://ruiz.house.gov,https://ruiz.house.gov/contact/email,https://facebook.com/CongressmanRaulRuizMD,RepRaulRuizMD,https://twitter.com/housedemocrats,https://cdn.civil.services/us-house/headshots/512x512/raul-ruiz.jpg
North Carolina,north-carolina,NC,nc,8,representative,republican,Richard Hudson,richard-hudson,Richard,,Hudson,,,male,white-american,christian,11/4/1971,1/3/2013,1/3/2023,https://hudson.house.gov,https://hudson.house.gov/email-me,https://facebook.com/RepRichHudson,RepRichHudson,https://twitter.com/RepRichHudson,https://cdn.civil.services/us-house/headshots/512x512/richard-hudson.jpg
Massachusetts,massachusetts,MA,ma,1,representative,democrat,Richard Neal,richard-neal,Richard,E.,Neal,,Richie,male,white-american,roman-catholic,2/14/1949,1/3/1989,1/3/2023,https://neal.house.gov,https://neal.house.gov/contact/email,https://facebook.com/reprichardneal,RepRichardNeal,https://twitter.com/RepRichardNeal,https://cdn.civil.services/us-house/headshots/512x512/richard-neal.jpg
Georgia,georgia,GA,ga,12,representative,republican,Rick Allen,rick-allen,Rick,,Allen,,,male,white-american,methodist,11/7/1951,1/6/2015,1/3/2023,https://allen.house.gov,https://allen.house.gov/contact,https://facebook.com/CongressmanRickAllen,RepRickAllen,https://twitter.com/RepRickAllen,https://cdn.civil.services/us-house/headshots/512x512/rick-allen.jpg
Arkansas,arkansas,AR,ar,1,representative,republican,Rick Crawford,rick-crawford,Rick,,Crawford,,,male,white-american,southern-baptist,1/22/1966,1/5/2011,1/3/2023,https://crawford.house.gov,https://crawford.house.gov/contact,https://facebook.com/RepRickCrawford,RepRickCrawford,https://twitter.com/RepRickCrawford,https://cdn.civil.services/us-house/headshots/512x512/rick-crawford.jpg
Washington,washington,WA,wa,2,representative,democrat,Rick Larsen,rick-larsen,Rick,,Larsen,,,male,white-american,methodist,6/15/1965,1/3/2001,1/3/2023,https://larsen.house.gov,https://larsen.house.gov/contact-rick/email-rick,https://facebook.com/RepRickLarsen,RepRickLarsen,https://twitter.com/RepRickLarsen,https://cdn.civil.services/us-house/headshots/512x512/rick-larsen.jpg
New York,new-york,NY,ny,15,representative,democrat,Ritchie Torres,ritchie-torres,Ritchie,John,Torres,,,male,african-american,christian,3/12/1988,1/3/2021,1/3/2023,https://ritchietorres.house.gov,https://ritchietorres.house.gov/contact,https://facebook.com/RepRitchie,RitchieTorres,https://twitter.com/RitchieTorres,https://cdn.civil.services/us-house/headshots/512x512/ritchie-torres.jpg
California,california,CA,ca,17,representative,democrat,Ro Khanna,ro-khanna,Ro,,Khanna,,,male,asian-american,hindu,9/13/1976,1/3/2017,1/3/2023,https://khanna.house.gov,https://khanna.house.gov/contact/email,https://facebook.com/RepRoKhanna,RepRoKhanna,https://twitter.com/RepRoKhanna,https://cdn.civil.services/us-house/headshots/512x512/ro-khanna.jpg
Alabama,alabama,AL,al,4,representative,republican,Robert Aderholt,robert-aderholt,Robert,,Aderholt,,,male,white-american,congregationalist,7/22/1965,1/7/1997,1/3/2023,https://aderholt.house.gov,https://aderholt.house.gov/contact-robert,https://facebook.com/RobertAderholt,Robert_Aderholt,https://twitter.com/Robert_Aderholt,https://cdn.civil.services/us-house/headshots/512x512/robert-aderholt.jpg
Virginia,virginia,VA,va,5,representative,republican,Robert Good,robert-good,Robert,G.,Good,,Bob,male,white-american,christian,9/11/1965,1/3/2021,1/3/2023,https://good.house.gov,https://good.house.gov/contact,https://facebook.com/RepBobGood,RepBobGood,https://twitter.com/RepBobGood,https://cdn.civil.services/us-house/headshots/512x512/robert-good.jpg
Ohio,ohio,OH,oh,5,representative,republican,Robert Latta,robert-latta,Robert,E.,Latta,,Bob,male,white-american,christian,4/18/1956,12/13/2007,1/3/2023,https://latta.house.gov,https://latta.house.gov/contact,https://facebook.com/boblatta,boblatta,https://twitter.com/boblatta,https://cdn.civil.services/us-house/headshots/512x512/robert-latta.jpg
Virginia,virginia,VA,va,3,representative,democrat,Robert Scott,robert-scott,Robert,C.,Scott,,Bobby,male,african-american,episcopalian,4/30/1947,1/5/1993,1/3/2023,https://bobbyscott.house.gov,https://bobbyscott.house.gov/contact/email-me,https://facebook.com/RepBobbyScott,BobbyScott,https://twitter.com/BobbyScott,https://cdn.civil.services/us-house/headshots/512x512/robert-scott.jpg
Virginia,virginia,VA,va,1,representative,republican,Robert Wittman,robert-wittman,Robert,J.,Wittman,,Rob,male,white-american,episcopalian,2/3/1959,12/13/2007,1/3/2023,https://wittman.house.gov,https://wittman.house.gov/contact,https://facebook.com/RepRobWittman,RobWittman,https://twitter.com/RobWittman,https://cdn.civil.services/us-house/headshots/512x512/robert-wittman.jpg
Illinois,illinois,IL,il,2,representative,democrat,Robin Kelly,robin-kelly,Robin,,Kelly,,,female,african-american,christian,4/30/1956,4/9/2013,1/3/2023,https://robinkelly.house.gov,https://robinkelly.house.gov/contact/email-me,https://facebook.com/RobinKellyforCongress,RepRobinKelly,https://twitter.com/RepRobinKelly,https://cdn.civil.services/us-house/headshots/512x512/robin-kelly.jpg
Illinois,illinois,IL,il,13,representative,republican,Rodney Davis,rodney-davis,Rodney,,Davis,,,male,white-american,roman-catholic,1/5/1970,1/3/2013,1/3/2023,https://rodneydavis.house.gov,https://rodneydavis.house.gov/contact,https://facebook.com/RepRodneyDavis,RodneyDavis,https://twitter.com/RodneyDavis,https://cdn.civil.services/us-house/headshots/512x512/rodney-davis.jpg
Texas,texas,TX,tx,25,representative,republican,Roger Williams,roger-williams,Roger,,Williams,,,male,white-american,christian,9/13/1949,1/3/2013,1/3/2023,https://williams.house.gov,https://williams.house.gov/contact/email-me,https://facebook.com/RepRogerWilliams,RepRWilliams,https://twitter.com/RepRWilliams,https://cdn.civil.services/us-house/headshots/512x512/roger-williams.jpg
Kansas,kansas,KS,ks,4,representative,republican,Ron Estes,ron-estes,Ron,,Estes,,,male,white-american,lutheran,7/19/1956,4/25/2017,1/3/2023,https://estes.house.gov,https://estes.house.gov/contact,https://facebook.com/RepRonEstes,RepRonEstes,https://twitter.com/RepRonEstes,https://cdn.civil.services/us-house/headshots/512x512/ron-estes.jpg
Wisconsin,wisconsin,WI,wi,3,representative,democrat,Ron Kind,ron-kind,Ron,,Kind,,,male,white-american,lutheran,3/16/1963,1/7/1997,1/3/2023,https://kind.house.gov,https://kind.house.gov/contact/email,https://facebook.com/repronkind,RepRonKind,https://twitter.com/RepRonKind,https://cdn.civil.services/us-house/headshots/512x512/ron-kind.jpg
Texas,texas,TX,tx,13,representative,republican,Ronny Jackson,ronny-jackson,Ronny,Lynn,Jackson,,,male,white-american,church-of-christ,5/4/1967,1/3/2021,1/3/2023,https://jackson.house.gov,https://jackson.house.gov/contact,https://facebook.com/RepRonnyJackson,RepRonnyJackson,https://twitter.com/RepRonnyJackson,https://cdn.civil.services/us-house/headshots/512x512/ronny-jackson.jpg
Connecticut,connecticut,CT,ct,3,representative,democrat,Rosa DeLauro,rosa-delauro,Rosa,L.,DeLauro,,,female,white-american,roman-catholic,3/2/1943,1/3/1991,1/3/2023,https://delauro.house.gov,https://delauro.house.gov/contact,https://facebook.com/CongresswomanRosaDeLauro,rosadelauro,https://twitter.com/rosadelauro,https://cdn.civil.services/us-house/headshots/512x512/rosa-delauro.jpg
Arizona,arizona,AZ,az,7,representative,democrat,Ruben Gallego,ruben-gallego,Ruben,,Gallego,,,male,hispanic-american,roman-catholic,11/20/1979,1/6/2015,1/3/2023,https://rubengallego.house.gov,https://rubengallego.house.gov/contact,https://facebook.com/RepRubenGallego,RepRubenGallego,https://twitter.com/RepRubenGallego,https://cdn.civil.services/us-house/headshots/512x512/ruben-gallego.jpg
California,california,CA,ca,24,representative,democrat,Salud Carbajal,salud-carbajal,Salud,,Carbajal,,,male,hispanic-american,roman-catholic,11/18/1964,1/3/2017,1/3/2023,https://carbajal.house.gov,https://carbajal.house.gov/contact/email,https://facebook.com/repsaludcarbajal,RepCarbajal,https://twitter.com/RepCarbajal,https://cdn.civil.services/us-house/headshots/512x512/salud-carbajal.jpg
Missouri,missouri,MO,mo,6,representative,republican,Sam Graves,sam-graves,Sam,,Graves,,,male,white-american,southern-baptist,11/7/1963,1/3/2001,1/3/2023,https://graves.house.gov,https://graves.house.gov/contact/email-me,https://facebook.com/RepSamGraves,RepSamGraves,https://twitter.com/RepSamGraves,https://cdn.civil.services/us-house/headshots/512x512/sam-graves.jpg
Georgia,georgia,GA,ga,2,representative,democrat,Sanford Bishop,sanford-bishop,Sanford,D.,Bishop,Jr.,,male,african-american,baptist,2/4/1947,1/5/1993,1/3/2023,https://bishop.house.gov,https://bishop.house.gov/contact/email-me,https://facebook.com/sanfordbishop,SanfordBishop,https://twitter.com/SanfordBishop,https://cdn.civil.services/us-house/headshots/512x512/sanford-bishop.jpg
California,california,CA,ca,53,representative,democrat,Sara Jacobs,sara-jacobs,Sara,,Jacobs,,,female,white-american,jewish,2/1/1989,1/3/2021,1/3/2023,https://sarajacobs.house.gov,https://sarajacobs.house.gov/contact,https://facebook.com/RepSaraJacobs,RepSaraJacobs,https://twitter.com/RepSaraJacobs,https://cdn.civil.services/us-house/headshots/512x512/sara-jacobs.jpg
Tennessee,tennessee,TN,tn,4,representative,republican,Scott DesJarlais,scott-desjarlais,Scott,,DesJarlais,,,male,white-american,episcopalian,2/21/1964,1/5/2011,1/3/2023,https://desjarlais.house.gov,https://desjarlais.house.gov/contact/email-me,https://facebook.com/ScottDesJarlaisTN04,DesJarlaisTN04,https://twitter.com/DesJarlaisTN04,https://cdn.civil.services/us-house/headshots/512x512/scott-desjarlais.jpg
Wisconsin,wisconsin,WI,wi,5,representative,republican,Scott Fitzgerald,scott-fitzgerald,Scott,L.,Fitzgerald,,,male,white-american,unspecified,11/16/1963,1/3/2021,1/3/2023,https://fitzgerald.house.gov,https://fitzgerald.house.gov/contact,https://facebook.com/senfitzgerald,RepFitzgerald,https://twitter.com/SenFitzgerald,https://cdn.civil.services/us-house/headshots/512x512/scott-fitzgerald.jpg
Florida,florida,FL,fl,15,representative,republican,Scott Franklin,scott-franklin,Scott,,Franklin,,,male,white-american,presbyterian,8/23/1964,1/3/2021,1/3/2023,https://franklin.house.gov,https://franklin.house.gov/contact,https://facebook.com/RepFranklin,RepFranklin,https://twitter.com/RepFranklin,https://cdn.civil.services/us-house/headshots/512x512/scott-franklin.jpg
Pennsylvania,pennsylvania,PA,pa,10,representative,republican,Scott Perry,scott-perry,Scott,,Perry,,,male,white-american,christian,5/27/1962,1/3/2013,1/3/2023,https://perry.house.gov,https://perry.house.gov/contact,https://facebook.com/repscottperry,RepScottPerry,https://twitter.com/RepScottPerry,https://cdn.civil.services/us-house/headshots/512x512/scott-perry.jpg
California,california,CA,ca,52,representative,democrat,Scott Peters,scott-peters,Scott,,Peters,,,male,white-american,lutheran,6/17/1958,1/3/2013,1/3/2023,https://scottpeters.house.gov,https://scottpeters.house.gov/contact,https://facebook.com/scottpeterssandiego,RepScottPeters,https://twitter.com/RepScottPeters,https://cdn.civil.services/us-house/headshots/512x512/scott-peters.jpg
Illinois,illinois,IL,il,6,representative,democrat,Sean Casten,sean-casten,Sean,,Casten,,,male,white-american,unspecified,11/23/1971,1/3/2019,1/3/2023,https://casten.house.gov,https://casten.house.gov/contact,https://facebook.com/HouseDemocrats,RepCasten,https://twitter.com/housedemocrats,https://cdn.civil.services/us-house/headshots/512x512/sean-casten.jpg
New York,new-york,NY,ny,18,representative,democrat,Sean Patrick Maloney,sean-patrick-maloney,Sean Patrick,,Maloney,,,male,white-american,roman-catholic,7/30/1966,1/3/2013,1/3/2023,https://seanmaloney.house.gov,https://seanmaloney.house.gov/contact/email-me,https://facebook.com/repseanmaloneyabout,RepSeanMaloney,https://twitter.com/RepSeanMaloney,https://cdn.civil.services/us-house/headshots/512x512/sean-patrick-maloney.jpg
Massachusetts,massachusetts,MA,ma,6,representative,democrat,Seth Moulton,seth-moulton,Seth,,Moulton,,,male,white-american,christian,10/24/1978,1/6/2015,1/3/2023,https://moulton.house.gov,https://moulton.house.gov/contact,https://facebook.com/RepMoulton,sethmoulton,https://twitter.com/sethmoulton,https://cdn.civil.services/us-house/headshots/512x512/seth-moulton.jpg
Kansas,kansas,KS,ks,3,representative,democrat,Sharice Davids,sharice-davids,Sharice,,Davids,,,female,native-american,unspecified,5/22/1980,1/3/2019,1/3/2023,https://davids.house.gov,https://davids.house.gov/contact,https://facebook.com/HouseDemocrats,RedDavids,https://twitter.com/housedemocrats,https://cdn.civil.services/us-house/headshots/512x512/sharice-davids.jpg
Texas,texas,TX,tx,18,representative,democrat,Shelia Jackson Lee,shelia-jackson-lee,Shelia,,Jackson Lee,,,female,african-american,seventh-day-adventist-church,1/12/1950,1/4/1995,1/3/2023,https://jacksonlee.house.gov,https://jacksonlee.house.gov/contact/email-me,https://facebook.com/CongresswomanSheilaJacksonLee,JacksonLeeTX18,https://twitter.com/JacksonLeeTX18,https://cdn.civil.services/us-house/headshots/512x512/shelia-jackson-lee.jpg
New Mexico,new-mexico,NM,nm,2,representative,republican,Stella Herrell,stella-herrell,Stella,Yvette,Herrell,,Yvette,female,native-american,christian,3/16/1964,1/3/2021,1/3/2023,https://herrell.house.gov,https://herrell.house.gov/contact,https://facebook.com/RepHerrell,RepHerrell,https://twitter.com/RepHerrell,https://cdn.civil.services/us-house/headshots/512x512/stella-herrell.jpg
Maryland,maryland,MD,md,5,house-majority-leader,democrat,Steny Hoyer,steny-hoyer,Steny,H.,Hoyer,,,male,white-american,baptist,6/14/1939,1/5/1981,1/3/2023,https://democraticwhip.gov,https://democraticwhip.gov/content/email-whip,https://facebook.com/WhipHoyer,LeaderHoyer,https://twitter.com/WhipHoyer,https://cdn.civil.services/us-house/headshots/512x512/steny-hoyer.jpg
Oklahoma,oklahoma,OK,ok,5,representative,republican,Stephanie Bice,stephanie-bice,Stephanie,,Bice,,,female,white-american,catholic,11/11/1973,1/3/2021,1/3/2023,https://bice.house.gov,https://bice.house.gov/contact,https://facebook.com/RepStephanieBice,RepBice,https://twitter.com/RepBice,https://cdn.civil.services/us-house/headshots/512x512/stephanie-bice.jpg
Florida,florida,FL,fl,7,representative,democrat,Stephanie Murphy,stephanie-murphy,Stephanie,,Murphy,,,female,asian-american,unspecified,9/16/1978,1/3/2017,1/3/2023,https://stephaniemurphy.house.gov,https://stephaniemurphy.house.gov/contact,https://facebook.com/SMurphyCongress,RepStephMurphy,https://twitter.com/SMurphyCongress,https://cdn.civil.services/us-house/headshots/512x512/stephanie-murphy.jpg
Massachusetts,massachusetts,MA,ma,8,representative,democrat,Stephen Lynch,stephen-lynch,Stephen,F.,Lynch,,,male,white-american,roman-catholic,3/31/1955,10/23/2001,1/3/2023,https://lynch.house.gov,https://lynch.house.gov/contact-me/email-me,https://facebook.com/repstephenlynch,RepStephenLynch,https://twitter.com/RepStephenLynch,https://cdn.civil.services/us-house/headshots/512x512/stephen-lynch.jpg
Ohio,ohio,OH,oh,1,representative,republican,Steve Chabot,steve-chabot,Steve,,Chabot,,,male,white-american,roman-catholic,1/22/1953,1/4/1995,1/3/2023,https://chabot.house.gov,https://chabot.house.gov/contact,https://facebook.com/RepSteveChabot,RepSteveChabot,https://twitter.com/RepSteveChabot,https://cdn.civil.services/us-house/headshots/512x512/steve-chabot.jpg
Tennessee,tennessee,TN,tn,9,representative,democrat,Steve Cohen,steve-cohen,Steve,,Cohen,,,male,white-american,jewish,5/24/1949,1/4/2007,1/3/2023,https://cohen.house.gov,https://cohen.house.gov/contact/email,https://facebook.com/CongressmanSteveCohen,RepCohen,https://twitter.com/RepCohen,https://cdn.civil.services/us-house/headshots/512x512/steve-cohen.jpg
Louisiana,louisiana,LA,la,1,house-minority-whip,republican,Steve Scalise,steve-scalise,Steve,,Scalise,,,male,white-american,roman-catholic,10/6/1965,5/7/2008,1/3/2023,https://scaliseforms.house.gov,https://scaliseforms.house.gov/contact,https://facebook.com/RepSteveScalise,SteveScalise,https://twitter.com/SteveScalise,https://cdn.civil.services/us-house/headshots/512x512/steve-scalise.jpg
Ohio,ohio,OH,oh,15,representative,republican,Steve Stivers,steve-stivers,Steve,,Stivers,,,male,white-american,united-methodist,3/24/1965,1/5/2011,1/3/2023,https://stivers.house.gov,https://stivers.house.gov/contact,https://facebook.com/pagesRep-Steve-Stivers/116058275133542,RepSteveStivers,https://twitter.com/RepSteveStivers,https://cdn.civil.services/us-house/headshots/512x512/steve-stivers.jpg
Arkansas,arkansas,AR,ar,3,representative,republican,Steve Womack,steve-womack,Steve,,Womack,,,male,white-american,southern-baptist,2/18/1957,1/5/2011,1/3/2023,https://womack.house.gov,https://womack.house.gov/contact,https://facebook.com/RepSteveWomack,rep_stevewomack,https://twitter.com/rep_stevewomack,https://cdn.civil.services/us-house/headshots/512x512/steve-womack.jpg
Mississippi,mississippi,MS,ms,4,representative,republican,Steven Palazzo,steven-palazzo,Steven,,Palazzo,,,male,white-american,roman-catholic,2/21/1970,1/5/2011,1/3/2023,https://palazzo.house.gov,https://palazzo.house.gov/contact,https://facebook.com/stevenpalazzo,CongPalazzo,https://twitter.com/CongPalazzo,https://cdn.civil.services/us-house/headshots/512x512/steven-palazzo.jpg
Washington,washington,WA,wa,1,representative,democrat,Suzan DelBene,suzan-delbene,Suzan,,DelBene,,,female,white-american,episcopalian,2/17/1962,11/13/2012,1/3/2023,https://delbene.house.gov,https://delbene.house.gov/contact-me/email-me,https://facebook.com/RepDelBene,RepDelBene,https://twitter.com/RepDelBene,https://cdn.civil.services/us-house/headshots/512x512/suzan-delbene.jpg
Oregon,oregon,OR,or,1,representative,democrat,Suzanne Bonamici,suzanne-bonamici,Suzanne,,Bonamici,,,female,white-american,jewish,10/14/1954,2/7/2012,1/3/2023,https://bonamici.house.gov,https://bonamici.house.gov/contact-me/email-me,https://facebook.com/CongresswomanBonamici,RepBonamici,https://twitter.com/RepBonamici,https://cdn.civil.services/us-house/headshots/512x512/suzanne-bonamici.jpg
North Carolina,north-carolina,NC,nc,13,representative,republican,Ted Budd,ted-budd,Ted,,Budd,,,male,white-american,unspecified,10/21/1971,1/3/2017,1/3/2023,https://budd.house.gov,https://budd.house.gov/contact,https://facebook.com/tedbuddforcongress,RepTedBudd,https://twitter.com/RepHolding,https://cdn.civil.services/us-house/headshots/512x512/ted-budd.jpg
Florida,florida,FL,fl,22,representative,democrat,Ted Deutch,ted-deutch,Ted,,Deutch,,,male,white-american,jewish,5/7/1966,4/15/2010,1/3/2023,https://teddeutch.house.gov,https://teddeutch.house.gov/forms/writeyourrep,https://facebook.com/CongressmanTedDeutch,RepTedDeutch,https://twitter.com/RepTedDeutch,https://cdn.civil.services/us-house/headshots/512x512/ted-deutch.jpg
California,california,CA,ca,33,representative,democrat,Ted Lieu,ted-lieu,Ted,,Lieu,,,male,asian-american,roman-catholic,3/29/1969,1/6/2015,1/3/2023,https://lieu.house.gov,https://lieu.house.gov/contact/email,https://facebook.com/RepTedLieu,RepTedLieu,https://twitter.com/RepTedLieu,https://cdn.civil.services/us-house/headshots/512x512/ted-lieu.jpg
New Mexico,new-mexico,NM,nm,3,representative,democrat,Teresa Fernandez,teresa-fernandez,Teresa,Leger,Fernandez,,,female,hispanic-american,catholic,7/1/1959,1/3/2021,1/3/2023,https://fernandez.house.gov,https://fernandez.house.gov/contact,https://facebook.com/RepTeresaLF,RepTeresaLF,https://twitter.com/RepTeresaLF,https://cdn.civil.services/us-house/headshots/512x512/teresa-fernandez.jpg
Alabama,alabama,AL,al,7,representative,democrat,Terri Sewell,terri-sewell,Terri,A.,Sewell,,,female,african-american,protestant,1/1/1965,1/5/2011,1/3/2023,https://sewell.house.gov,https://sewell.house.gov/contact/email-me,https://facebook.com/RepSewell,RepTerriSewell,https://twitter.com/RepTerriSewell,https://cdn.civil.services/us-house/headshots/512x512/terri-sewell.jpg
Kentucky,kentucky,KY,ky,4,representative,republican,Thomas Massie,thomas-massie,Thomas,,Massie,,,male,white-american,christian,1/13/1971,11/13/2012,1/3/2023,https://massieforms.house.gov,https://massieforms.house.gov/contact,https://facebook.com/RepThomasMassie,RepThomasMassie,https://twitter.com/RepThomasMassie,https://cdn.civil.services/us-house/headshots/512x512/thomas-massie.jpg
New York,new-york,NY,ny,3,representative,democrat,Thomas Suozzi,thomas-suozzi,Thomas,,Suozzi,,Tom,male,white-american,roman-catholic,8/31/1962,1/3/2017,1/3/2023,https://suozzi.house.gov,https://suozzi.house.gov/contact/email,https://facebook.com/tom.suozzi,Tom_Suozzi,https://twitter.com/Tom_Suozzi,https://cdn.civil.services/us-house/headshots/512x512/thomas-suozzi.jpg
Wisconsin,wisconsin,WI,wi,7,representative,republican,Thomas Tiffany,thomas-tiffany,Thomas,P.,Tiffany,,Tom,male,white-american,unspecified,12/30/1957,5/19/2020,1/3/2023,https://tiffany.house.gov,https://tiffany.house.gov/contact,https://facebook.com/RepTiffany,RepTiffany,https://twitter.com/RepTiffany,https://cdn.civil.services/us-house/headshots/512x512/thomas-tiffany.jpg
Ohio,ohio,OH,oh,13,representative,democrat,Tim Ryan,tim-ryan,Tim,,Ryan,,,male,white-american,roman-catholic,7/16/1973,1/7/2003,1/3/2023,https://timryanforms.house.gov,https://timryanforms.house.gov/contact,https://facebook.com/timryan,RepTimRyan,https://twitter.com/RepTimRyan,https://cdn.civil.services/us-house/headshots/512x512/tim-ryan.jpg
Michigan,michigan,MI,mi,7,representative,republican,Tim Walberg,tim-walberg,Tim,,Walberg,,,male,white-american,protestant,4/12/1951,1/4/2007,1/3/2023,https://walberg.house.gov,https://walberg.house.gov/contact,https://facebook.com/RepWalberg,RepWalberg,https://twitter.com/RepWalberg,https://cdn.civil.services/us-house/headshots/512x512/tim-walberg.jpg
Oklahoma,oklahoma,OK,ok,4,representative,republican,Tom Cole,tom-cole,Tom,,Cole,,,male,native-american,methodist,4/28/1949,1/7/2003,1/3/2023,https://cole.house.gov,https://cole.house.gov/contact/email,https://facebook.com/TomColeOK04,TomColeOK04,https://twitter.com/TomColeOK04,https://cdn.civil.services/us-house/headshots/512x512/tom-cole.jpg
